eez,key,scientific,entity_id
908,"Mojarras, silverbellies",Gerreidae,400326
908,Spanish mackerels,Scomberomorus,500487
908,Shortfin mako,Isurus oxyrinchus,600752
908,"Crabs, lobsters, shrimps",Decapoda,390013
908,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
908,"Basses, groupers, hinds",Serranidae,400289
908,Bigeye tuna,Thunnus obesus,600146
908,"Sharks, rays, skates",Elasmobranchii,200004
908,"Mackerels, tunas, bonitos",Scombridae,400416
908,Blackfin tuna,Thunnus atlanticus,600144
908,Perch-likes,Perciformes,300060
908,Common dolphinfish,Coryphaena hippurus,600006
908,Atlantic sailfish,Istiophorus albicans,600078
908,"Sharks, rays, chimaeras",Chondrichthyes,200538
908,Little tunny,Euthynnus alletteratus,600097
908,Bullet and frigate tunas,Auxis,501163
908,"Jacks, pompanos",Carangidae,400314
908,"Barracudas, sennets",Sphyraena,500372
908,Atlantic bluefin tuna,Thunnus thynnus,600147
908,King mackerel,Scomberomorus cavalla,600120
909,Galapagos shark,Carcharhinus galapagensis,600870
909,Wahoo,Acanthocybium solandri,600089
909,Blue marlin,Makaira nigricans,600216
909,Lemon shark,Negaprion brevirostris,600897
909,Sand tiger shark,Carcharias taurus,600747
909,Great barracuda,Sphyraena barracuda,601235
909,Others,,
909,Vermilion snapper,Rhomboplites aurorubens,600213
909,Frigate tuna,Auxis thazard,600094
909,Albacore,Thunnus alalunga,600142
909,Red hind,Epinephelus guttatus,600015
909,Atlantic white marlin,Kajikia albida,600219
909,Common dolphinfish,Coryphaena hippurus,600006
909,Swordfish,Xiphias gladius,600226
909,Bull shark,Carcharhinus leucas,600873
909,Atlantic bonito,Sarda sarda,600115
909,Thresher,Alopias vulpinus,602535
909,Tiger shark,Galeocerdo cuvier,600886
909,Silk snapper,Lutjanus vivanus,600185
909,Cero,Scomberomorus regalis,600134
909,Longbill spearfish,Tetrapturus pfluegeri,600220
909,Skipjack tuna,Katsuwonus pelamis,600107
909,Snappers,Lutjanus,500357
909,"Seabasses, hinds",Epinephelus,500366
909,Blacktip shark,Carcharhinus limbatus,600874
909,Yellowfin tuna,Thunnus albacares,600143
909,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
909,Sandbar shark,Carcharhinus plumbeus,600880
909,Tunas,Thunnus,501905
909,Hammerhead sharks,Sphyrna,500693
909,Billfishes,Istiophoridae,400419
909,Spanish mackerels,Scomberomorus,500487
909,Great hammerhead,Sphyrna mokarran,600914
909,Bigeye tuna,Thunnus obesus,600146
909,Nurse shark,Ginglymostoma cirratum,602532
909,"Sharks, rays, skates",Elasmobranchii,200004
909,"Mackerels, tunas, bonitos",Scombridae,400416
909,Blue shark,Prionace glauca,600898
909,Blackfin tuna,Thunnus atlanticus,600144
909,Requiem sharks,Carcharhinidae,400011
909,Lane snapper,Lutjanus synagris,600181
909,Atlantic sailfish,Istiophorus albicans,600078
909,Oceanic whitetip shark,Carcharhinus longimanus,600875
909,Escolar,Lepidocybium flavobrunneum,601042
909,Little tunny,Euthynnus alletteratus,600097
909,Longfin mako,Isurus paucus,600753
909,Shortfin mako,Isurus oxyrinchus,600752
909,"Barracudas, sennets",Sphyraena,500372
909,Atlantic bluefin tuna,Thunnus thynnus,600147
909,King mackerel,Scomberomorus cavalla,600120
910,"Clams, seasnails, squids, octopuses",Mollusca,190195
910,Chionobathyscus dewitti,Chionobathyscus dewitti,607108
910,Black rockcod,Notothenia coriiceps,604702
910,Marbled rockcod,Notothenia rossii,600468
910,Electron subantarctic,Electrona carlsbergi,606985
910,"Lobsters, crabs, shrimps, krill",Malacostraca,290022
910,"Sharks, rays, skates",Elasmobranchii,200004
910,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
910,Ocellated icefish,Chionodraco rastrospinosus,600476
910,Antarctic toothfish,Dissostichus mawsoni,607039
910,Rockcods,Trematomus,509366
910,Mackerel icefish,Champsocephalus gunnari,600474
910,Others,,
910,Lanternfishes,Myctophidae,400167
910,Squids,Teuthida,390002
910,Crocodile icefishes,Channichthyidae,400384
910,Rattails,Macrourus,500327
910,Yellowfin notie,Lepidonotothen nudifrons,607047
910,Yellowbelly rockcod,Notothenia neglecta,658010
910,Humped rockcod,Gobionotothen gibberifrons,607041
910,Antarctic krill,Euphausia superba,690016
910,Grey rockcod,Lepidonotothen squamifrons,607045
910,Blackfin icefish,Chaenocephalus aceratus,600473
910,Cod icefishes,Nototheniidae,400382
910,South Georgia icefish,Pseudochaenichthys georgianus,600475
910,Perch-likes,Perciformes,300060
910,Patagonian toothfish,Dissostichus eleginoides,600467
910,"Sharks, rays, chimaeras",Chondrichthyes,200538
910,Skates and rays,Rajiformes,300014
910,Jonah's icefish,Neopagetopsis ionah,607113
910,"Crabs, lobsters, shrimps",Decapoda,390013
910,Southern blue whiting,Micromesistius australis,600320
911,"Jacks, pompanos",Carangidae,400314
911,Black marlin,Istiompax indica,600217
911,Sardinellas,Sardinella,501940
911,Tiger prawns,Penaeus,590096
911,Skipjack tuna,Katsuwonus pelamis,600107
911,Cods,Gadiformes,300044
911,"Crabs, lobsters, shrimps",Decapoda,390013
911,Rabbitfishes,Siganidae,400413
911,Indian mackerel,Rastrelliger kanagurta,600111
911,Bluefish,Pomatomus saltatrix,600364
911,"Emperors, scavengers",Lethrinidae,400328
911,"Mullets, grey mullets",Mugilidae,400359
911,"Octopuses, argonauts",Octopoda,390007
911,Spiny lobsters,Palinuridae,490039
911,"Drums, croakers",Sciaenidae,400331
911,Butterfishes,Stromateidae,400425
911,"Conger, garden eels",Congridae,400062
911,Indian mackerels,Rastrelliger,505469
911,"Alfonsinos, redfishes",Berycidae,400240
911,"Basses, groupers, hinds",Serranidae,400289
911,Indo-Pacific sailfish,Istiophorus platypterus,600077
911,Barracudas,Sphyraenidae,400360
911,"Sharks, rays, chimaeras",Chondrichthyes,200538
911,Narrowbarred Spanish mackerel,Scomberomorus commerson,600121
911,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
911,Swordfish,Xiphias gladius,600226
911,Frigate tuna,Auxis thazard,600094
911,"Tunas, bonitos, billfishes",Scombroidea,300036
911,Sweetlips,Plectorhinchus,500476
911,"Porgies, seabreams",Sparidae,400330
911,Shortbill spearfish,Tetrapturus angustirostris,603915
911,Others,,
911,"Jacks, horse mackerels",Trachurus,500661
911,Flatfishes,Pleuronectiformes,300061
911,Chub mackerels,Scomber,500142
911,"Sea catfishes, coblers",Ariidae,400145
911,Snappers,Lutjanidae,400323
911,John dory,Zeus faber,601370
911,"Seabasses, hinds",Epinephelus,500366
911,Sepia cuttlefishes,Sepia,590011
911,Kawakawa,Euthynnus affinis,600096
911,Yellowfin tuna,Thunnus albacares,600143
911,Cobias,Rachycentridae,400312
911,Largehead hairtail,Trichiurus lepturus,601288
911,Queenfishes,Scomberoides,500468
911,Medusafishes,Centrolophidae,400421
911,"Lizardfishes, sauries",Synodontidae,400160
911,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
911,"Herrings, sardines, menhadens",Clupeidae,400043
911,Thresher sharks,Alopias,500639
911,Bigeye tuna,Thunnus obesus,600146
911,Indian oil sardine,Sardinella longiceps,601511
911,"Sharks, rays, skates",Elasmobranchii,200004
911,"Mackerels, tunas, bonitos",Scombridae,400416
911,Spinefoots,Siganus,500240
911,Perch-likes,Perciformes,300060
911,Common squids,Loligo,590010
911,Striped bonito,Sarda orientalis,600114
911,Cobia,Rachycentron canadum,603542
911,Commercial shrimps and prawns,Penaeidae,490043
911,Bonnetmouths,Inermiidae,400479
911,Billfishes,Istiophoridae,400419
911,Silver pomfret,Pampus argenteus,600491
911,Skates and rays,Rajiformes,300014
911,Crimson jobfish,Pristipomoides filamentosus,600201
911,"Barracudas, sennets",Sphyraena,500372
911,Squids,Teuthida,390002
911,"Hammer, bonnet, scoophead sharks",Sphyrnidae,400012
911,Goatfishes,Mullidae,400332
911,Spangled emperor,Lethrinus nebulosus,601846
911,Cuttlefishes,Sepiidae,490011
912,Sardine cisco,Coregonus sardinella,602678
912,Arctic cisco,Coregonus autumnalis,602669
912,Broad whitefish,Coregonus nasus,602674
912,Muksun,Coregonus muksun,612547
912,Others,,
913,Sardine cisco,Coregonus sardinella,602678
913,Arctic cisco,Coregonus autumnalis,602669
913,Broad whitefish,Coregonus nasus,602674
913,Muksun,Coregonus muksun,612547
913,Others,,
914,Pike-perch,Sander lucioperca,600360
914,Shads,Alosa,500352
914,Common sole,Solea solea,600525
914,Blue shark,Prionace glauca,600898
914,Three-spined stickleback,Gasterosteus aculeatus,602420
914,Vimba breams,Vimba,503663
914,European hake,Merluccius merluccius,600030
914,Diadromous fishes nei,Miscellaneous diadromous fishes,100025
914,American plaice,Hippoglossoides platessoides,604239
914,Lumpfish,Cyclopterus lumpus,600062
914,European eel,Anguilla anguilla,600035
914,"Mullets, grey mullets",Mugilidae,400359
914,European pilchard,Sardina pilchardus,601350
914,Salmonids,Salmonidae,400076
914,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
914,Norway pout,Trisopterus esmarkii,601023
914,Turbot,Scophthalmus maximus,601348
914,Burbot,Lota lota,600310
914,Brill,Scophthalmus rhombus,600529
914,Twaite shad,Alosa fallax,605355
914,Sea trout,Salmo trutta,600238
914,Rudd,Scardinius erythrophthalmus,602951
914,Sichel,Pelecus cultratus,600283
914,Flatfishes,Pleuronectiformes,300061
914,European flat oyster,Ostrea edulis,690123
914,Common dab,Limanda limanda,600695
914,Northern pike,Esox lucius,600258
914,European seabass,Dicentrarchus labrax,600063
914,Atlantic salmon,Salmo salar,600236
914,Gobies,Gobiidae,400405
914,"Stingrays, skates",Raja,500108
914,Eelpout,Zoarces viviparus,600479
914,Common carp,Cyprinus carpio,601450
914,"Herrings, shads, anchovies",Clupeiformes,300028
914,Grubbies and sculpins,Myoxocephalus,500717
914,Blue ling,Molva dypterygia,601383
914,Roach,Rutilus rutilus,600272
914,Trouts,Salmo,500136
914,"Scorpionfishes, flatheads",Scorpaeniformes,300059
914,Asp,Leuciscus aspius,604783
914,Fourbeard rockling,Enchelyopus cimbrius,601874
914,Blue mussel,Mytilus edulis,690053
914,Wolffishes,Anarhichas,505897
914,Atlantic wolffish,Anarhichas lupus,602501
914,European whitefish,Coregonus lavaretus,600232
914,Sea lamprey,Petromyzon marinus,602530
914,Ruffe,Gymnocephalus cernua,604474
914,Pollack,Pollachius pollachius,600034
914,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
914,European sprat,Sprattus sprattus,601357
914,Common shrimp,Crangon crangon,690091
914,"Searobins, gurnards",Triglidae,400266
914,Haddock,Melanogrammus aeglefinus,601381
914,Dories,Zeidae,400249
914,Houting,Coregonus oxyrinchus,600233
914,Porbeagle,Lamna nasus,600088
914,Atlantic mackerel,Scomber scombrus,600118
914,Crucian carp,Carassius carassius,600270
914,Ide,Leuciscus idus,602801
914,"Carps, barbels, other cyprinids",Cyprinidae,400122
914,Piked dogfish,Squalus acanthias,600139
914,Others,,
914,"Sharks, rays, skates",Elasmobranchii,200004
914,European perch,Perca fluviatilis,600358
914,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
914,Saithe,Pollachius virens,601343
914,Whiting,Merlangius merlangus,600029
914,European smelt,Osmerus eperlanus,601334
914,Vendace,Coregonus albula,600231
914,Grey gurnard,Eutrigla gurnardus,600068
914,Greater weever,Trachinus draco,601363
914,Atlantic herring,Clupea harengus,600024
914,European plaice,Pleuronectes platessa,601342
914,Perch-likes,Perciformes,300060
914,Whitefishes,Coregonus,506253
914,Garfish,Belone belone,600047
914,Cods,Gadiformes,300044
914,Common squids,Loligo,590010
914,"Sharks, rays, chimaeras",Chondrichthyes,200538
914,European flounder,Platichthys flesus,601341
914,Greenland halibut,Reinhardtius hippoglossoides,600516
914,Squids,Teuthida,390002
914,Argentines,Argentina,500147
914,Atlantic cod,Gadus morhua,600069
915,Pike-perch,Sander lucioperca,600360
915,Capelin,Mallotus villosus,600252
915,European anchovy,Engraulis encrasicolus,600066
915,Sturgeons,Acipenseridae,400032
915,Common carp,Cyprinus carpio,601450
915,Norway pout,Trisopterus esmarkii,601023
915,Turbot,Scophthalmus maximus,601348
915,Periwinkles,Littorina,590049
915,Righteye flounders,Pleuronectidae,400440
915,Northern shrimps,Pandalidae,490046
915,Northern pike,Esox lucius,600258
915,European seabass,Dicentrarchus labrax,600063
915,Eelpout,Zoarces viviparus,600479
915,Others,,
915,Starfishes and brittlestars,Asterozoa,290176
915,Turbots,Scophthalmidae,400515
915,Surf clams,Spisula,590146
915,Atlantic halibut,Hippoglossus hippoglossus,601371
915,Pollack,Pollachius pollachius,600034
915,"Herrings, shads, anchovies",Clupeiformes,300028
915,Common shrimp,Crangon crangon,690091
915,Atlantic pomfret,Brama brama,600391
915,Haddock,Melanogrammus aeglefinus,601381
915,Norway lobster,Nephrops norvegicus,690273
915,Rabbit fish,Chimaera monstrosa,602503
915,"Carps, barbels, other cyprinids",Cyprinidae,400122
915,"Sharks, rays, skates",Elasmobranchii,200004
915,Blue skate,Dipturus batis,602058
915,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
915,"Sharks, rays, chimaeras",Chondrichthyes,200538
915,Whitefishes,Coregonus,506253
915,Garfish,Belone belone,600047
915,Tub gurnard,Chelidonichthys lucerna,601366
915,Seabed shrimps,Pandalus,590093
915,Greenland halibut,Reinhardtius hippoglossoides,600516
915,Argentines,Argentina,500147
915,Golden redfish,Sebastes norvegicus,600501
915,Edible crab,Cancer pagurus,690119
915,Three-spined stickleback,Gasterosteus aculeatus,602420
915,"Lobsters, crabs, shrimps, krill",Malacostraca,290022
915,"Grenadiers, rattails",Macrouridae,400185
915,Soles,Soleidae,400441
915,Norwegian krill,Meganyctiphanes norvegica,690274
915,European plaice,Pleuronectes platessa,601342
915,Common edible cockle,Cardium edule,690087
915,Flatfishes,Pleuronectiformes,300061
915,Atlantic salmon,Salmo salar,600236
915,Gobies,Gobiidae,400405
915,Grey gurnard,Eutrigla gurnardus,600068
915,Angler,Lophius piscatorius,600716
915,Ling,Molva molva,600033
915,Blue whiting,Micromesistius poutassou,600031
915,"Rockfishes, rockcods, thornyheads",Sebastidae,400573
915,Squids,Teuthida,390002
915,Lemon sole,Microstomus kitt,601382
915,European whitefish,Coregonus lavaretus,600232
915,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
915,European conger,Conger conger,600301
915,"Scorpionfishes, flatheads",Scorpaeniformes,300059
915,Witch flounder,Glyptocephalus cynoglossus,600026
915,"Stingrays, skates",Raja,500108
915,"Squids, cuttlefishes, octopuses",Cephalopoda,290002
915,Atlantic horse mackerel,Trachurus trachurus,601365
915,Crucian carp,Carassius carassius,600270
915,Common octopus,Octopus vulgaris,690088
915,European perch,Perca fluviatilis,600358
915,"Mackerels, tunas, bonitos",Scombridae,400416
915,Wolffishes,Anarhichas,505897
915,Megrim,Lepidorhombus whiffiagonis,600028
915,Octopuses,Octopodidae,490012
915,Perch-likes,Perciformes,300060
915,Catsharks,Scyliorhinus,500814
915,Dogfish sharks,Squalidae,400013
915,Redfishes,Sebastes,501135
915,Clams,Bivalvia,290004
915,European flounder,Platichthys flesus,601341
915,"Clams, seasnails, squids, octopuses",Mollusca,190195
915,Queen scallop,Aequipecten opercularis,690314
915,Stingrays,Rajidae,400019
915,European hake,Merluccius merluccius,600030
915,Diadromous fishes nei,Miscellaneous diadromous fishes,100025
915,American plaice,Hippoglossoides platessoides,604239
915,"Mullets, grey mullets",Mugilidae,400359
915,Scallops,Pectinidae,490055
915,Common cuttlefish,Sepia officinalis,690085
915,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
915,Megrims,Lepidorhombus,503124
915,Grubbies and sculpins,Myoxocephalus,500717
915,Roach,Rutilus rutilus,600272
915,Pouting,Trisopterus luscus,601367
915,Salmonids,Salmonidae,400076
915,Lings,Molva,501096
915,Atlantic wolffish,Anarhichas lupus,602501
915,Tunas,Thunnus,501905
915,Greater argentine,Argentina silus,602700
915,"Searobins, gurnards",Triglidae,400266
915,Porbeagle,Lamna nasus,600088
915,Atlantic mackerel,Scomber scombrus,600118
915,European pilchard,Sardina pilchardus,601350
915,"Octopuses, argonauts",Octopoda,390007
915,Piked dogfish,Squalus acanthias,600139
915,Lumpfish,Cyclopterus lumpus,600062
915,Trouts,Salmo,500136
915,Common pencil squids,Loliginidae,490010
915,Brown shrimps,Crangonidae,490044
915,Greater weever,Trachinus draco,601363
915,Atlantic herring,Clupea harengus,600024
915,Brill,Scophthalmus rhombus,600529
915,European smelt,Osmerus eperlanus,601334
915,"Cods, haddocks",Gadidae,400183
915,Cods,Gadiformes,300044
915,Skates and rays,Rajiformes,300014
915,Weevers,Trachinus,500122
915,Goatfishes,Mullidae,400332
915,Cuttlefishes,Sepiidae,490011
915,"Jacks, pompanos",Carangidae,400314
915,Blue shark,Prionace glauca,600898
915,Common sole,Solea solea,600525
915,Houndsharks,Triakidae,400488
915,European eel,Anguilla anguilla,600035
915,European flat oyster,Ostrea edulis,690123
915,Tusk,Brosme brosme,600051
915,"Drums, croakers",Sciaenidae,400331
915,"Conger, garden eels",Congridae,400062
915,Frogfishes,Lophius,500112
915,Northern prawn,Pandalus borealis,690269
915,Sea trout,Salmo trutta,600238
915,Roundnose grenadier,Coryphaenoides rupestris,600332
915,Common dab,Limanda limanda,600695
915,Blue ling,Molva dypterygia,601383
915,European edible sea urchin,Echinus esculentus,690122
915,Blue mussel,Mytilus edulis,690053
915,European sprat,Sprattus sprattus,601357
915,Sea snails,Gastropoda,290006
915,Red gurnard,Chelidonichthys cuculus,600044
915,Greater forkbeard,Phycis blennoides,601340
915,"Herrings, sardines, menhadens",Clupeidae,400043
915,"Sea urchins, sea hedgehogs",Echinoidea,290011
915,Saithe,Pollachius virens,601343
915,Whiting,Merlangius merlangus,600029
915,Common squids,Loligo,590010
915,Whelk,Buccinum undatum,690434
