"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","commercial.group","functional.group","group.level","group.match","canonical","worldbank","NAME_CIAWF","CONTINENT","included"
0,0,0,0,0,0,0,100,100,100,100,0,"Merluccius merluccius capensis","South Africa","Lüderitz (Namibia)  and Cape fishing grounds, 1970","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"South Africa","South Africa","South Africa","Africa",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius capensis","","southern Africa","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","","Africa",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius hubbsi","Argentina","Argentine Sea","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Argentina","Argentina","Argentina","South America",TRUE
100,100,100,0,0,0,0,0,0,100,100,100,"Merluccius merluccius hubbsi","Argentina","north Patagonia waters (43°S-45°S)","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Argentina","Argentina","Argentina","South America",TRUE
0,0,0,0,100,100,100,0,0,0,0,0,"Merluccius merluccius hubbsi","Argentina","northern coasts (35°S-38°S)","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Argentina","Argentina","Argentina","South America",TRUE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Merluccius merluccius hubbsi","Argentina","to be filled","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Argentina","Argentina","Argentina","South America",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","","Adriatic Sea","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","","Europe",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Spain","Balearic Islands","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Spain","Spain","Spain","Europe",TRUE
0,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","","Bay of Biscay","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","","Europe",TRUE
0,0,0,0,0,100,100,0,0,0,0,0,"Merluccius merluccius","","Bay of Biscay, 1994-95","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","","Europe",TRUE
100,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","","Bay of Biscay, 1996-1997","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","","Europe",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","France","Bay of Biscay, 1996-1997","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"France","France","France","Europe",TRUE
0,0,0,0,0,0,0,100,100,100,100,100,"Merluccius merluccius","Spain","Catalan Sea","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Spain","Spain","Spain","Europe",TRUE
100,100,100,100,100,100,100,0,0,0,0,0,"Merluccius merluccius","Spain","Eastern Bay of Biscay","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Spain","Spain","Spain","Europe",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","France","Gulf of Lions","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"France","France","France","Europe",TRUE
100,100,0,0,0,0,0,0,0,100,100,100,"Merluccius merluccius","France","Gulf of Lions & Gulf of Roses-Cape Creus","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"France","France","France","Europe",TRUE
100,100,100,100,100,0,0,0,0,0,0,100,"Merluccius merluccius","Spain","Iberian Peninsula","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Spain","Spain","Spain","Europe",TRUE
100,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","Turkey","Marmara Sea","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Turkey","Turkey","Turkey","Asia",TRUE
100,100,100,100,100,100,0,0,0,0,0,100,"Merluccius merluccius","","Mediterranean","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","",NA,TRUE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","","Mediterranean","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","",NA,TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Italy","N Tyrrhenian Sea","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Italy","Italy","Italy","Europe",TRUE
0,100,100,100,100,0,0,0,0,0,0,0,"Merluccius merluccius","Italy","N Tyrrhenian Sea","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Italy","Italy","Italy","Europe",TRUE
100,100,100,100,100,0,0,0,0,0,100,100,"Merluccius merluccius","","North Sea","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","","Europe",TRUE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","","North Sea (northern) and Skagerrak","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"","","","Europe",TRUE
0,0,0,100,100,100,100,0,0,0,0,0,"Merluccius merluccius","Ireland","Off Ireland","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Ireland","Ireland","Ireland","Europe",TRUE
100,100,100,0,0,0,0,0,0,0,0,0,"Merluccius merluccius","Morocco","Off Morocco","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Morocco","Morocco","Morocco","Africa",TRUE
0,0,0,0,100,100,100,100,0,0,0,0,"Merluccius merluccius","UK","Off Scotland","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"United Kingdom","United Kingdom","United Kingdom","Europe",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Greece","Porto Santo Stefano, Northern Tyrrhenian Sea, 1992","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Greece","Greece","Greece","Europe",TRUE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","UK Scotland","Scotland","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"United Kingdom","United Kingdom","United Kingdom","Europe",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius merluccius","Italy","Strait of Sicily","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Italy","Italy","Italy","Europe",TRUE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius merluccius","Iceland","West Iceland","Fishbase","Cod-likes","Large demersals (>=90 cm)","scientific",1,"Iceland","Iceland","Iceland","Europe",TRUE
0,0,0,0,100,100,100,100,0,0,0,0,"Merluccius polylepis","Argentina","Off the Patagonian shelf south of 47° S","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Argentina","Argentina","Argentina","South America",FALSE
0,0,0,0,0,0,100,100,0,0,0,0,"Merluccius polylepis","New Zealand","Off west coast of South Island","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"New Zealand","New Zealand","New Zealand","Oceania",FALSE
100,100,100,100,100,100,0,0,0,0,0,0,"Merluccius productus","Mexico","Baja California","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"Mexico","Mexico","Mexico","North America",TRUE
100,100,100,100,100,100,0,0,0,0,0,0,"Merluccius productus","USA","Off California","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"United States","United States","United States","North America",TRUE
0,0,0,0,0,0,0,100,100,0,0,0,"Merluccius senegalensis","Morocco","eastern coasts","Fishbase","Cod-likes","Medium demersals (30 - 89 cm)","scientific",1,"Morocco","Morocco","Morocco","Africa",TRUE
0,0,100,100,100,0,0,0,0,0,0,0,"Merluccius uraleptus",NA,"Mediterranean","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,NA,NA,NA,NA,TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius vulgaris","","Adriatic Sea","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","","Europe",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius vulgaris","Spain","Balearic Islands","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Spain","Spain","Spain","Europe",FALSE
0,100,100,100,100,0,0,0,0,0,0,0,"Merluccius vulgaris","","Bay of Biscay","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,100,100,0,0,0,0,0,"Merluccius vulgaris","","Bay of Biscay, 1994-95","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","","Europe",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius vulgaris","France","Bay of Biscay, 1996-1997","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"France","France","France","Europe",FALSE
0,0,0,0,0,0,0,100,100,100,100,100,"Merluccius vulgaris","Spain","Catalan Sea","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Spain","Spain","Spain","Europe",FALSE
100,100,100,100,100,100,100,0,0,0,0,0,"Merluccius vulgaris","Spain","Eastern Bay of Biscay","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Spain","Spain","Spain","Europe",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius vulgaris","France","Gulf of Lions","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"France","France","France","Europe",FALSE
100,100,0,0,0,0,0,0,0,100,100,100,"Merluccius vulgaris","France","Gulf of Lions & Gulf of Roses-Cape Creus","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"France","France","France","Europe",FALSE
100,100,100,100,100,0,0,0,0,0,0,100,"Merluccius vulgaris","Spain","Iberian Peninsula","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Spain","Spain","Spain","Europe",FALSE
100,100,100,100,100,0,0,0,0,0,0,0,"Merluccius vulgaris","Turkey","Marmara Sea","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
100,100,100,100,100,100,0,0,0,0,0,100,"Merluccius vulgaris","","Mediterranean","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","",NA,FALSE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius vulgaris","","Mediterranean","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","",NA,FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius vulgaris","Italy","N Tyrrhenian Sea","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Italy","Italy","Italy","Europe",FALSE
0,100,100,100,100,0,0,0,0,0,0,0,"Merluccius vulgaris","Italy","N Tyrrhenian Sea","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Italy","Italy","Italy","Europe",FALSE
100,100,100,100,100,0,0,0,0,0,100,100,"Merluccius vulgaris","","North Sea","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","","Europe",FALSE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius vulgaris","","North Sea (northern) and Skagerrak","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","","Europe",FALSE
0,0,0,100,100,100,100,0,0,0,0,0,"Merluccius vulgaris","Ireland","Off Ireland","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Ireland","Ireland","Ireland","Europe",FALSE
100,100,100,0,0,0,0,0,0,0,0,0,"Merluccius vulgaris","Morocco","Off Morocco","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Morocco","Morocco","Morocco","Africa",FALSE
0,0,0,0,100,100,100,100,0,0,0,0,"Merluccius vulgaris","UK","Off Scotland","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius vulgaris","Greece","Porto Santo Stefano, Northern Tyrrhenian Sea, 1992","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Greece","Greece","Greece","Europe",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Merluccius vulgaris","Portugal","Portuguese coast 38°00´ - 39°31´N, 1965-66","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Portugal","Portugal","Portugal","Europe",FALSE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius vulgaris","UK Scotland","Scotland","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Merluccius vulgaris","Italy","Strait of Sicily","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Italy","Italy","Italy","Europe",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Merluccius vulgaris","","to be filled","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"","","",NA,FALSE
100,100,100,100,100,100,100,0,0,0,0,100,"Merluccius vulgaris","Iceland","West Iceland","Fishbase","Cod-likes","Medium bathydemersals (30 - 89 cm)","genus",1,"Iceland","Iceland","Iceland","Europe",FALSE
0,100,100,100,100,0,0,0,0,0,0,0,"Mesogobius batrachocephalus",NA,"Varna","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,NA,NA,NA,NA,FALSE
0,0,100,100,0,0,0,0,0,0,0,0,"Microchirus variegatus","","Channel","Fishbase","Flatfishes","Small to medium flatfishes (<90 cm)","scientific",1,"","","","Europe",TRUE
0,0,100,100,100,0,0,0,0,0,0,0,"Microchirus variegatus","UK","English Channel","Fishbase","Flatfishes","Small to medium flatfishes (<90 cm)","scientific",1,"United Kingdom","United Kingdom","United Kingdom","Europe",TRUE
0,100,100,100,100,100,100,100,0,0,0,0,"Microchirus variegatus","Ireland","Ireland","Fishbase","Flatfishes","Small to medium flatfishes (<90 cm)","scientific",1,"Ireland","Ireland","Ireland","Europe",TRUE
0,100,0,0,0,0,0,0,0,0,0,0,"Microchirus variegatus","","Mediterannean","Fishbase","Flatfishes","Small to medium flatfishes (<90 cm)","scientific",1,"","","",NA,TRUE
100,100,100,100,0,0,0,0,0,0,0,0,"Microgadus proximus",NA,"Not specified","Fishbase","Cod-likes","Medium demersals (30 - 89 cm)","scientific",1,NA,NA,NA,NA,FALSE
100,0,0,0,0,0,0,0,100,100,100,100,"Micromesistius australis","Falkland Is.","Including Malvinas Islands and Patagonia","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"Falkland Islands","Falkland Islands","Falkland Islands","South America",TRUE
0,0,0,0,0,100,100,0,0,0,0,0,"Micromesistius australis","New Zealand","New Zealand","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"New Zealand","New Zealand","New Zealand","Oceania",TRUE
0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","","British Isles","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"","","",NA,TRUE
0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","Iceland","Iceland","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"Iceland","Iceland","Iceland","Europe",TRUE
0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","Norway","Off Norway","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"Norway","Norway","Norway","Europe",TRUE
100,100,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","Portugal","Portuguese coast, 1984-85","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"Portugal","Portugal","Portugal","Europe",TRUE
0,0,100,100,0,0,0,0,0,0,0,0,"Micromesistius poutassou","UK","west of the British Isles","Fishbase","Cod-likes","Medium benthopelagics (30 - 89 cm)","scientific",1,"United Kingdom","United Kingdom","United Kingdom","Europe",TRUE
0,0,0,0,0,0,0,0,0,0,100,100,"Micropogonias furnieri","Brazil","Ceará","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Micropogonias furnieri","Cuba","Cuba","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Cuba","Cuba","Cuba","North America",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Micropogonias furnieri","Brazil","Maranhâo","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,100,100,0,0,0,0,100,100,100,100,"Micropogonias furnieri","Brazil","Maranhâo_","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,100,0,0,0,0,0,0,0,100,100,"Micropogonias furnieri","Argentina","Rio de la Plata estuary","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Argentina","Argentina","Argentina","South America",TRUE
0,0,0,0,0,100,100,100,0,0,0,0,"Micropogonias furnieri","Brazil","São Paulo","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Brazil","Brazil","Brazil","South America",TRUE
0,0,0,100,0,0,0,100,100,0,100,0,"Micropogonias furnieri","Brazil","São Paulo, 1979-1980","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,0,100,100,100,0,100,100,0,100,100,"Micropogonias furnieri","Brazil","São Paulo, 1979-1980_","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,100,100,100,100,100,100,0,100,100,100,"Micropogonias furnieri","Trinidad Tobago","Trinidad and Tobago","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","scientific",1,"Trinidad and Tobago","Trinidad and Tobago","Trinidad and Tobago","North America",TRUE
0,0,0,0,0,0,0,0,0,0,100,100,"Micropogonias opercularis","Brazil","Ceará","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Micropogonias opercularis","Cuba","Cuba","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Cuba","Cuba","Cuba","North America",TRUE
100,100,100,100,100,100,100,100,100,100,100,100,"Micropogonias opercularis","Brazil","Maranhâo","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,100,100,0,0,0,0,100,100,100,100,"Micropogonias opercularis","Brazil","Maranhâo_","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,100,0,0,0,0,0,0,0,100,100,"Micropogonias opercularis","Argentina","Rio de la Plata estuary","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Argentina","Argentina","Argentina","South America",TRUE
0,0,0,0,0,100,100,100,0,0,0,0,"Micropogonias opercularis","Brazil","São Paulo","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Brazil","Brazil","Brazil","South America",TRUE
0,0,0,100,0,0,0,100,100,0,100,0,"Micropogonias opercularis","Brazil","São Paulo, 1979-1980","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Brazil","Brazil","Brazil","South America",TRUE
100,100,0,100,100,100,0,100,100,0,100,100,"Micropogonias opercularis","Brazil","São Paulo, 1979-1980_","Fishbase","Perch-likes","Medium demersals (30 - 89 cm)","genus",1,"Brazil","Brazil","Brazil","South America",TRUE
