ID,Country,Localities,Total Catch,Total Value,species,Geocoded,Map Tool,Verdict,New Country,(1) Southwest Coordinate,(1) Northeast Coordinate,(2) Southwest Coordinate,(2) Northeast Coordinate,(3) Southwest Coordinate,(3) Northeast Coordinate,Latitude Range,Notes,Cumul Catch,Notes (4/13/23),Additional
1763,Spain,"Esva River (43°33'N, 6°32'E), 1992-1994",156,495554,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1827.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,6043208,,#REF!
1764,UK Scotland,"River Almond, Perthshire",156,495554,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1830.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,6043364,,#REF!
1765,Sweden,Southwestern Sweden,156,495554,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1837.pdf,,drop,,,,,,,,,anadromous species,6043521,,#REF!
1766,Finland,"Tornionjoki, Simojoki, Tenojoki and Näätämöjoki",156,495554,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1838.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,6043677,,#REF!
1767,India,"Chilka Lake, east coast of India",152,216380,Dorosoma nasus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map892.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,6043829,,#REF!
1768,India,West coast (Mangalore area),152,216380,Dorosoma nasus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map893.pdf,,drop,,,,,,,,,anadromous species,6043981,,#REF!
1769,Philippines,Central coasts,145,57146,Hippocampus comes (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1096.pdf,,Google maps,,"9.048390, 120.678217","15.019600, 127.313959",,,,,,,6044126,,#REF!
1770,Japan,Among Sargassum close to shore.,145,57146,Hippocampus coronatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1097.pdf,,near-shore,,,,,,,,,,6044270,,#REF!
1771,NA,East Pacific,145,57146,Hippocampus ingens (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1100.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,6044415,,#REF!
1772,NA,Not stated,145,57146,Hippocampus obscurus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1103.pdf,,drop,,,,,,,,,There is no country or locality - nothing to go off of.,6044560,,#REF!
1773,Viet Nam,Binh Thuan waters,145,57146,Hippocampus spinosissimus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1104.pdf,,Google maps,,"9.255016, 107.627421","11.368026, 110.297099",,,,,,,6044704,,#REF!
1774,Australia,Southwestern Australia,145,57146,Hippocampus subelongatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1105.pdf,,Google maps,,"-37.857737, 106.139399","-22.106269, 134.088617",,,,,,,6044849,,#REF!
1775,Australia,southeastern coasts,145,57146,Hippocampus tuberculatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1109.pdf,,Google maps,,"-42.033191, 133.561274","-26.116248, 157.467523",,,,,,,6044994,,#REF!
1776,Australia,Southeast Australia,145,57146,Hippocampus whitei (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1111.pdf,,Google maps,,"-42.033191, 133.561274","-26.116248, 157.467523",,,,,,,6045139,,#REF!
1777,Portugal,South coasts,137,234570,Raja undulata (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1737.pdf,,Google maps,,"35.973728, -10.197843","37.212907, -7.353271",,,,,,,6045275,,#REF!
938,,western Mediterranean,70318,354079078,Diplodus sargus sargus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map886.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-14.0234399999999%3A20.2459900000001%3A37.7492790220001%3A60.2459900000001%3Abb,FAO sheet,,,,,,,,,Match species to FAO sheet.,6115594,,#REF!
1779,Poland,Lake Drweckim (1978-1980),127,400661,"Salmo trutta fario (50%), Salmo venernensis (50%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1857.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,6115720,,#REF!
1780,USA,Florida Gulf,122,472444,Regalecus glesne (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1741.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-85.460478868%3A29.6568%3A-84.992478868%3A30.201385%3Abb,Google maps,,"24.681293, -87.686813","30.764808, -81.446579",,,,,,,6115843,,#REF!
1781,Mexico,not stated,122,472444,Regalecus glesne (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1742.pdf,,EEZ,,,,,,,,,,6115965,,#REF!
1782,USA,Lake Erie,121,173104,Dorosoma notata (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map894.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-85.1324099999999%3A29.36733%3A-78.853256265%3A42.9068981280001%3Abb,drop,,,,,,,,,freshwater locality and anadromous species,6116086,,#REF!
1783,Indonesia,Western Central Pacific,121,47622,"Hippocampus trimaculatus (60%), Hippocampus tristis (40%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1107.pdf,,EEZ,,,,,,,,,,6116207,,#REF!
1784,India,"Baruipur, South-24-Paraganas, West Bengal (22°34' N, 88°43' E), Sept 2009-Aug 2010",120,221193,Mola buchanani (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1442.pdf,,drop,,,,,,,,,freshwater species,6116327,,#REF!
1785,Bangladesh,Dacca,120,221193,Mola buchanani (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1443.pdf,,drop,,,,,,,,,freshwater species,6116448,,#REF!
1786,NA,western Mediterranean,118,172251,Labrus merula (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1166.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-14.0234399999999%3A20.2459900000001%3A36.429153442%3A60.2459900000001%3Abb,FAO sheet,,,,,,,,,Match species to FAO sheet.,6116565,,#REF!
1787,Israel,Larome Beach (April 1981-May 1984),110,161344,Acanthurus nigrofuscus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map24.pdf,,Google maps,,"29.492523, 34.902394","29.546896, 35.010541",,,,,,,6116675,,#REF!
1788,NA,eastern Mediterranean,106,152434,Sargocentron rubrum (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1913.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,6116782,,#REF!
61,,Western North Atlantic,6354692,5732437760,Pollachius virens (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1685.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,12471474,,#REF!
1790,Croatia,northern and central Adriatic,106,158922,Chromis chromis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map566.pdf,,EEZ,,,,,,,,,,12471580,,#REF!
1791,Viet Nam,Cuabe Estuary,96,38098,Hippocampus tristis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1108.pdf,,Google maps,,"11.848981, 109.241921","11.854859, 109.251561",,,,,,,12471676,,#REF!
1792,Russia,Gulf of Anadyr (Bering Sea),83,261543,Salmo socialis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1811.pdf,,drop,,,,,,,,,anadromous species,12471759,,#REF!
1793,UK Engld Wal,Severn Estuary and Bristol Channel (1972-1976),79,56522,Gaidropsarus septentrionalis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map571.pdf,,Google maps,,"50.943628, -5.090667","51.950069, -2.601895",,,,,,,12471837,,#REF!
1794,Italy,"off Capo di Monte Santu, Sardinia, 2007 (March)",79,56522,Gaidropsarus granti (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1019.pdf,,Google maps,,"40.020555, 9.683208","40.152676, 9.968166",,,,,,,12471916,,#REF!
1795,Finland,Gulf of Bothnia,78,247777,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1829.pdf,,drop,,,,,,,,,anadromous species,12471994,,#REF!
1796,Finland,"River Byske (Gulf of Bothnia), 1991-92",78,247777,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1831.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,12472072,,#REF!
1797,Finland,"River Lögde (Gulf of Bothnia), 1991-93",78,247777,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1832.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,12472151,,#REF!
1798,Finland,"River Simo (Gulf of Bothnia), 1986-1992",78,247777,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1833.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,12472229,,#REF!
1799,Finland,"River Torne (Gulf of Bothnia), 1992-93",78,247777,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1834.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,12472307,,#REF!
1800,Finland,"River Ume (Gulf of Bothnia), 1977-1993",78,247777,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1835.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,12472385,,#REF!
1801,Finland,"River Öre (Gulf of Bothnia), 1992-93",78,247777,Salmo strom (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1836.pdf,,drop,,,,,,,,,freshwater locality and anadromous species,12472464,,#REF!
1802,India,Off Kakinada,74,194035,Nemipterus randalli (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1529.pdf,,Google maps,,"16.842586, 82.239676","17.021257, 82.399665",,,,,,,12472538,,#REF!
1803,Australia,none,72,28573,Hippocampus bargibanti (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1094.pdf,,EEZ,,,,,,,,,,12472610,,#REF!
1804,South Africa,none,72,28573,Hippocampus capensis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1095.pdf,,EEZ,,,,,,,,,,12472682,,#REF!
1805,Australia,not stated,72,28573,Hippocampus graciliformis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1099.pdf,,EEZ,,,,,,,,,,12472755,,#REF!
1806,France,Mediterranean shore,72,28573,Hippocampus longirostris (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1101.pdf,,Google maps,,"42.332173, 3.082082","43.811812, 7.565468",,,,,,,12472827,,#REF!
1807,Spain,South-eastern coast of Spain,72,28573,Hippocampus longirostris (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1102.pdf,,Google maps,,"34.903556, -5.596848","38.736569, 0.687332",,,,,,,12472899,,#REF!
1808,Viet Nam,Binh Thuan,72,28573,Hippocampus trimaculatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1106.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A107.386400807%3A10.455325422%3A108.97135925293%3A11.779325422%3Abb,Google maps,,"9.255016, 107.627421","11.368026, 110.297099",,,,,,,12472972,,#REF!
1809,Tanzania,NA,54,240140,Epinephelus lanceolatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1981.pdf,,EEZ,,,,,,,,,,12473026,,#REF!
1810,USA,Gulf of Maine; Massachusetts,54,67542,"Enchelyopus cimbrius (76%), Gaidropsarus pacificus (24%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map911.pdf,,Google maps,,"41.561946, -70.976352","44.639007, -64.934579",,,,,,,12473080,,#REF!
1811,Ireland,Western coast,54,67542,"Enchelyopus cimbrius (76%), Gaidropsarus pacificus (24%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map912.pdf,,Google maps,,"50.367187, -15.892254","55.758647, -8.245770",,,,,,,12473134,,#REF!
1812,NA,Mediterranean and eastern Atlantic,43,48698,Anthias anthias (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map221.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,12473177,,#REF!
1813,Crozet Is.,Crozet Is,41,92506,Nototheniops larseni (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1538.pdf,,EEZ,,,,,,,,,,12473217,,#REF!
1814,S. Georg. Sandw.,"South Georgia Island, February-March 1965",41,92506,Nototheniops larseni (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1539.pdf,,Google maps,,"-55.916231, -40.242738","-53.348209, -33.343324",,,,,,,12473258,,#REF!
1815,South Orkney Is.,"South Orkney and South Shetland islands, February-March 1965",41,92506,Nototheniops larseni (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1540.pdf,,Google maps,any,"-62.996879, -48.186081","-58.725468, -38.476087","-64.027852, -64.116168","-60.763320, -56.206012",,,,,12473298,,#REF!
1816,Ireland,Off west coast,39,28261,Gaidropsarus mustela (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map569.pdf,,Google maps,,"50.367187, -15.892254","55.758647, -8.245770",,,,,,,12473338,,#REF!
1817,USA,New York,36,52366,Morone rufa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map984.pdf,,drop,,,,,,,,,anadromous species,12473373,,#REF!
1818,USA,"Ohio R., Falls of Ohio, Louisville, KY",36,52366,Morone chrysops (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1453.pdf,,drop,,,,,,,,,freshwater locality and freshwater species,12473409,,#REF!
939,,Western North Pacific,70240,147065619,"Istiophorus audax (2%), Kajikia audax (76%), Makaira zelandica (0%), Mustelus monazo (22%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1151.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,12543649,,#REF!
1820,UK,off British Isles,26,18841,Gaidropsarus mustellaris (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1022.pdf,,Google maps,,"50.214751, -11.772038","58.687953, 2.195361",,,,,,,12543675,,#REF!
1821,NA,Caribbean insular shelf,22,39523,Galeus arae (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1027.pdf,,caribbeanshelf-1821.shp,,,,,,,,,Match species to FAO sheet.,12543697,,#REF!
1823,NA,Eastern Atlantic continental slopes,22,39523,Galeus murinus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1030.pdf,,easternatlanticslope-1823.shp,,,,,,,,,,#REF!,,#REF!
1824,Mexico,Northern Gulf of California,22,39523,Galeus piperatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1031.pdf,,Google maps,,"27.137055, -114.863291","32.100891, -110.358896",,,,,,,#REF!,,#REF!
1825,Taiwan,Taiwan Straits.,22,39523,Galeus sauteri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1032.pdf,,Google maps,,"21.658573, 117.017280","25.581533, 121.569293",,,,,,,#REF!,,#REF!
1826,NA,Not given.,22,39523,Galeus schultzi (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1033.pdf,,drop,,,,,,,,,There is no country or locality - nothing to go off of.,#REF!,,#REF!
1827,Mexico,"Laguna de Tamiahua, northern Mexico",20,30001,Anchoa mitchilli (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map162.pdf,,Google maps,,"21.222287, -97.742062","21.922131, -97.354794",,,,,,,#REF!,,#REF!
1828,Mexico,Laguna de Términos,20,30001,Anchoa mitchilli (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map163.pdf,,Google maps,,"18.404303, -91.945284","18.938852, -91.236778",,,,,,,#REF!,,#REF!
1829,USA,Mid-Chesapeake Bay,20,30001,Anchoa mitchilli (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map164.pdf,,Google maps,,"37.818181, -76.495383","38.760966, -75.626591",,,,,,,#REF!,,#REF!
1830,USA,"Near Beaufort, North Carolina",20,30001,Anchoa mitchilli (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map165.pdf,,Google maps,,"34.674232, -76.744106","34.814292, -76.565046",,,,,,,#REF!,,#REF!
1831,USA,Off North Carolina,20,30001,Anchoa mitchilli (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map166.pdf,,Google maps,,"33.855176, -78.596023","36.548026, -74.490110",,,,,,,#REF!,,#REF!
169,,Western Pacific: around Commander Island and coast of Siberia,2647994,2879426509,"Gadus macrocephalus (100%), Gadus ogac (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map992.pdf,,Google maps,,"54.525461, 161.561281","56.210901, 169.075929",,,,,,,#REF!,,#REF!
1834,Ireland,Western side,20,14130,Gaidropsarus vulgaris (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1024.pdf,,Google maps,,"50.367187, -15.892254","55.758647, -8.245770",,,,,,,#REF!,,#REF!
1835,Canada,Lake Ontario,18,26183,Morone flavescens (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1454.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-79.7924575805664%3A43.1825370788574%3A-75.7575759887695%3A44.90705%3Abb,drop,,,,,,,,,freshwater locality,#REF!,,#REF!
1836,USA,Maryland,18,26183,Morone flavescens (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1455.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-79.487651%3A37.2491992840001%3A-74.5897299999999%3A40.3871992840001%3Abb,Google maps,,"38.017457, -75.249931","38.449063, -73.372574",,,,,,,#REF!,,#REF!
1837,Australia,Scott Reef off Cairns,13,63152,Plectropomus laevis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1661.pdf,,Google maps,,"-17.119416, 146.142943","-17.050885, 146.244851",,,,,,,#REF!,,#REF!
1838,South Africa,Off Natal coast,12,16895,Kuhlia mugil (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1163.pdf,,Google maps,,"-31.264313, 30.000684","-26.573630, 37.559277",,,,,,,#REF!,,#REF!
1839,Jamaica,island shelfs and oceanic banks (1968-1973),9,2041,Chaetodon sedentarius (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map532.pdf,,jamaica-1839.shp,,,,,,,,,,#REF!,,#REF!
1840,Germany,Sargasso Sea,5,10501,Anguilla vulgaris (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map216.pdf,,drop,,,,,,,,,catadromous species,#REF!,,#REF!
1841,Canary Is.,"Canary Islands, 1995-2002",4,10582,Polymixia nobilis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1687.pdf,,EEZ,,,,,,,,,,#REF!,,#REF!
1842,USA,Maine (various river drainages),4,7876,Anguilla xanthomelas (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map217.pdf,,drop,,,,,,,,,freshwater locality and catadromous species,#REF!,,#REF!
1843,UK,"Atlantic continental slope, off British Isles",3,8133,Oxynotus paradoxus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1595.pdf,,ukshelf-1843.shp,,,,,,,,,,#REF!,,#REF!
1844,USA,not stated,3,4761,Morone saxitilis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1456.pdf,,EEZ,,,,,,,,,,#REF!,,#REF!
1845,Bahamas,not stated,0,380,Belone timucoides (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map325.pdf,,EEZ,,,,,,,,,,#REF!,,#REF!
1846,Antarctica,Scotia Sea,0,238,Muraenolepis microps (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1487.pdf,,Google maps,,"-64.257037, -71.448742","-53.452778, -24.339368",,,,,,,#REF!,,#REF!
1847,S. Georg. Sandw.,in tank experiments,0,190,Notothenia neglecta (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1534.pdf,,drop,,,,,,,,,aquarium,#REF!,,#REF!
